id_prestamo,fecha_otorgamiento,anio_otorgamiento,mes_otorgamiento,id_cliente,sexo_cliente,edad_cliente,tipo_disposicion,id_cuenta,frecuencia_emision_estado,id_distrito,nombre_distrito,region,poblacion_distrito,salario_distrito,desempleo_distrito,crimen_distrito,estado_prestamo,condicion_prestamo,descripcion_estado,monto_prestamo,plazo_meses,pago_mensual,saldo_pendiente_estimado
6315,1995-02-06,1995,2,7814,F,22,OWNER,6472,POPLATEK MESICNE,61,Trebic,south Moravia,117897,8814.0,5.0,2112.0,A,Cerrado,Pagado sin problemas,43164.0,12,3597.0,0.0
6316,1994-05-26,1994,5,7815,F,52,OWNER,6473,POPLATEK MESICNE,12,Pribram,central Bohemia,107870,8754.0,4.0,3804.0,B,Cerrado,"Pagado, contrato terminado con deuda",76908.0,12,6409.0,76908.0
6320,1998-04-28,1998,4,7843,M,32,OWNER,6495,POPLATEK MESICNE,6,Kutna Hora,central Bohemia,77963,8546.0,3.0,2640.0,C,Vigente,"En curso, al dia",104964.0,12,8747.0,104964.0
6321,1998-10-08,1998,10,7855,F,34,OWNER,6505,POPLATEK MESICNE,7,Melnik,central Bohemia,94725,9920.0,2.0,4289.0,C,Vigente,"En curso, al dia",38496.0,12,3208.0,38496.0
6322,1997-05-06,1997,5,7862,M,33,OWNER,6510,POPLATEK MESICNE,74,Ostrava - mesto,north Moravia,323870,10673.0,5.0,18782.0,C,Vigente,"En curso, al dia",76992.0,24,3208.0,76992.0
6336,1994-03-31,1994,3,7914,F,32,OWNER,6555,POPLATEK TYDNE,38,Louny,north Bohemia,85852,8965.0,7.0,2653.0,A,Cerrado,Pagado sin problemas,212400.0,36,5900.0,0.0
6338,1997-08-24,1997,8,7959,F,20,OWNER,6592,POPLATEK MESICNE,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,C,Vigente,"En curso, al dia",390660.0,60,6511.0,390660.0
6342,1995-11-12,1995,11,7980,M,22,OWNER,6609,POPLATEK MESICNE,16,Jindrichuv Hradec,south Bohemia,93931,8427.0,1.0,1874.0,B,Cerrado,"Pagado, contrato terminado con deuda",60156.0,36,1671.0,60156.0
6346,1997-05-22,1997,5,8030,M,31,OWNER,6649,POPLATEK MESICNE,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,C,Vigente,"En curso, al dia",100260.0,60,1671.0,100260.0
6350,1997-07-09,1997,7,8064,F,32,OWNER,6678,POPLATEK MESICNE,54,Brno - mesto,south Moravia,387570,9897.0,2.0,18721.0,C,Vigente,"En curso, al dia",294384.0,48,6133.0,294384.0
6353,1997-12-25,1997,12,8074,M,40,OWNER,6686,POPLATEK MESICNE,61,Trebic,south Moravia,117897,8814.0,5.0,2112.0,C,Vigente,"En curso, al dia",116496.0,24,4854.0,116496.0
6354,1996-10-23,1996,10,8076,F,48,OWNER,6688,POPLATEK MESICNE,16,Jindrichuv Hradec,south Bohemia,93931,8427.0,1.0,1874.0,C,Vigente,"En curso, al dia",22968.0,36,638.0,22968.0
6355,1997-09-24,1997,9,8089,M,33,OWNER,6699,POPLATEK MESICNE,35,Jablonec n. Nisou,north Bohemia,88768,8867.0,1.0,3384.0,C,Vigente,"En curso, al dia",127200.0,48,2650.0,127200.0
6356,1993-12-08,1993,12,8091,M,27,OWNER,6701,POPLATEK TYDNE,49,Semily,east Bohemia,75685,8208.0,2.0,1660.0,A,Cerrado,Pagado sin problemas,95400.0,36,2650.0,0.0
6357,1998-07-12,1998,7,8096,F,19,OWNER,6706,POPLATEK MESICNE,38,Louny,north Bohemia,85852,8965.0,7.0,2653.0,C,Vigente,"En curso, al dia",64860.0,60,1081.0,64860.0
6358,1995-01-14,1995,1,8105,M,35,OWNER,6715,POPLATEK TYDNE,48,Rychnov nad Kneznou,east Bohemia,78955,9060.0,2.0,1655.0,D,Vigente,"En curso, en mora",137880.0,60,2298.0,137880.0
6362,1995-10-31,1995,10,8130,F,22,OWNER,6738,POPLATEK MESICNE,62,Uherske Hradiste,south Moravia,145688,8544.0,1.0,2719.0,A,Cerrado,Pagado sin problemas,37908.0,12,3159.0,0.0
6377,1997-03-17,1997,3,8200,F,54,OWNER,6792,POPLATEK MESICNE,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,A,Cerrado,Pagado sin problemas,17184.0,12,1432.0,0.0
6386,1997-04-30,1997,4,8276,F,19,OWNER,6856,POPLATEK MESICNE,43,Hradec Kralove,east Bohemia,161854,9425.0,2.0,4085.0,C,Vigente,"En curso, al dia",124344.0,36,3454.0,124344.0
6399,1997-12-21,1997,12,8333,M,32,OWNER,6902,POPLATEK MESICNE,60,Prostejov,south Moravia,110643,8441.0,3.0,1879.0,C,Vigente,"En curso, al dia",49320.0,36,1370.0,49320.0
6402,1998-12-06,1998,12,8356,M,29,OWNER,6922,POPLATEK TYDNE,3,Beroun,central Bohemia,75232,8980.0,2.0,2824.0,C,Vigente,"En curso, al dia",139488.0,24,5812.0,139488.0
6403,1995-12-05,1995,12,8359,M,19,OWNER,6924,POPLATEK MESICNE,74,Ostrava - mesto,north Moravia,323870,10673.0,5.0,18782.0,C,Vigente,"En curso, al dia",194880.0,48,4060.0,194880.0
6407,1994-05-26,1994,5,8366,F,38,OWNER,6930,POPLATEK MESICNE,41,Usti nad Labem,north Bohemia,118650,9832.0,3.0,6445.0,A,Cerrado,Pagado sin problemas,25944.0,24,1081.0,0.0
6415,1997-02-12,1997,2,8392,F,32,OWNER,6950,POPLATEK MESICNE,36,Liberec,north Bohemia,159617,9198.0,3.0,5796.0,C,Vigente,"En curso, al dia",475680.0,48,9910.0,475680.0
6421,1996-07-25,1996,7,8432,F,30,OWNER,6985,POPLATEK MESICNE,38,Louny,north Bohemia,85852,8965.0,7.0,2653.0,C,Vigente,"En curso, al dia",96768.0,36,2688.0,96768.0
6435,1997-06-16,1997,6,8502,M,55,OWNER,7045,POPLATEK MESICNE,51,Trutnov,east Bohemia,121947,8541.0,3.0,3496.0,C,Vigente,"En curso, al dia",288720.0,48,6015.0,288720.0
6436,1998-05-22,1998,5,8506,F,19,OWNER,7049,POPLATEK MESICNE,69,Jesenik,north Moravia,42821,8173.0,,,C,Vigente,"En curso, al dia",495180.0,60,8253.0,495180.0
6437,1997-11-09,1997,11,8510,M,51,OWNER,7052,POPLATEK PO OBRATU,55,Brno - venkov,south Moravia,157042,8743.0,2.0,3659.0,D,Vigente,"En curso, en mora",63972.0,36,1777.0,63972.0
6442,1998-02-08,1998,2,8548,F,53,OWNER,7082,POPLATEK MESICNE,57,Hodonin,south Moravia,161954,8720.0,4.0,3729.0,C,Vigente,"En curso, al dia",194160.0,48,4045.0,194160.0
6450,1998-06-10,1998,6,8568,F,27,OWNER,7099,POPLATEK MESICNE,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,C,Vigente,"En curso, al dia",234336.0,48,4882.0,234336.0
6456,1993-12-09,1993,12,8598,F,41,OWNER,7123,POPLATEK PO OBRATU,64,Zlin,south Moravia,197099,9624.0,2.0,4484.0,A,Cerrado,Pagado sin problemas,47016.0,12,3918.0,0.0
6460,1994-11-06,1994,11,8610,F,50,OWNER,7133,POPLATEK MESICNE,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,A,Cerrado,Pagado sin problemas,48672.0,36,1352.0,0.0
6461,1996-09-19,1996,9,8615,F,59,OWNER,7136,POPLATEK TYDNE,12,Pribram,central Bohemia,107870,8754.0,4.0,3804.0,C,Vigente,"En curso, al dia",74124.0,36,2059.0,74124.0
6464,1998-04-16,1998,4,8636,F,57,OWNER,7156,POPLATEK MESICNE,71,Novy Jicin,north Moravia,161227,8678.0,6.0,4980.0,C,Vigente,"En curso, al dia",49488.0,24,2062.0,49488.0
6468,1997-11-30,1997,11,8661,F,44,OWNER,7176,POPLATEK MESICNE,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,C,Vigente,"En curso, al dia",203940.0,60,3399.0,203940.0
6469,1998-11-17,1998,11,8666,F,27,OWNER,7180,POPLATEK TYDNE,7,Melnik,central Bohemia,94725,9920.0,2.0,4289.0,C,Vigente,"En curso, al dia",99744.0,24,4156.0,99744.0
6470,1998-05-17,1998,5,8667,F,31,OWNER,7181,POPLATEK PO OBRATU,77,Vsetin,north Moravia,148545,8909.0,4.0,3460.0,C,Vigente,"En curso, al dia",49872.0,12,4156.0,49872.0
6471,1996-08-04,1996,8,8670,F,55,OWNER,7184,POPLATEK MESICNE,5,Kolin,central Bohemia,95616,9307.0,4.0,2616.0,A,Cerrado,Pagado sin problemas,155640.0,24,6485.0,0.0
6474,1995-06-06,1995,6,8677,M,43,OWNER,7190,POPLATEK MESICNE,49,Semily,east Bohemia,75685,8208.0,2.0,1660.0,C,Vigente,"En curso, al dia",63360.0,60,1056.0,63360.0
6486,1998-01-15,1998,1,8737,F,50,OWNER,7240,POPLATEK MESICNE,17,Pelhrimov,south Bohemia,74062,8114.0,2.0,1003.0,C,Vigente,"En curso, al dia",152160.0,60,2536.0,152160.0
6490,1997-02-10,1997,2,8764,F,58,OWNER,7262,POPLATEK MESICNE,70,Karvina,north Moravia,285387,10177.0,7.0,9878.0,C,Vigente,"En curso, al dia",73260.0,60,1221.0,73260.0
6495,1998-03-12,1998,3,8777,F,45,OWNER,7274,POPLATEK MESICNE,11,Praha - zapad,central Bohemia,75637,9622.0,0.0,3475.0,C,Vigente,"En curso, al dia",49044.0,12,4087.0,49044.0
6499,1994-01-05,1994,1,9173,M,53,OWNER,7401,POPLATEK MESICNE,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,A,Cerrado,Pagado sin problemas,80952.0,24,3373.0,0.0
6501,1996-04-29,1996,4,9196,F,59,OWNER,7418,POPLATEK MESICNE,21,Tabor,south Bohemia,103347,9104.0,2.0,2299.0,B,Cerrado,"Pagado, contrato terminado con deuda",30276.0,12,2523.0,30276.0
6502,1997-12-08,1997,12,9202,M,36,OWNER,7424,POPLATEK MESICNE,68,Frydek - Mistek,north Moravia,228848,9893.0,4.0,5623.0,A,Cerrado,Pagado sin problemas,30276.0,12,2523.0,0.0
6508,1998-04-19,1998,4,9217,F,58,OWNER,7437,POPLATEK TYDNE,19,Prachatice,south Bohemia,51428,8402.0,3.0,999.0,C,Vigente,"En curso, al dia",110736.0,48,2307.0,110736.0
6509,1994-03-15,1994,3,9226,F,59,OWNER,7445,POPLATEK MESICNE,64,Zlin,south Moravia,197099,9624.0,2.0,4484.0,A,Cerrado,Pagado sin problemas,55368.0,24,2307.0,0.0
6512,1994-05-26,1994,5,9236,F,42,OWNER,7454,POPLATEK MESICNE,4,Kladno,central Bohemia,149893,9753.0,5.0,5244.0,A,Cerrado,Pagado sin problemas,63312.0,48,1319.0,0.0
6520,1994-03-16,1994,3,9273,F,43,OWNER,7485,POPLATEK MESICNE,39,Most,north Bohemia,119895,10446.0,7.0,4947.0,A,Cerrado,Pagado sin problemas,91200.0,24,3800.0,0.0
6526,1995-01-03,1995,1,9316,F,40,OWNER,7523,POPLATEK MESICNE,63,Vyskov,south Moravia,86513,8288.0,4.0,1562.0,A,Cerrado,Pagado sin problemas,288468.0,36,8013.0,0.0
6534,1997-10-19,1997,10,9340,M,31,OWNER,7542,POPLATEK MESICNE,54,Brno - mesto,south Moravia,387570,9897.0,2.0,18721.0,C,Vigente,"En curso, al dia",590820.0,60,9847.0,590820.0
6535,1995-11-02,1995,11,9346,M,26,OWNER,7546,POPLATEK MESICNE,43,Hradec Kralove,east Bohemia,161854,9425.0,2.0,4085.0,A,Cerrado,Pagado sin problemas,41952.0,12,3496.0,0.0
6539,1998-07-11,1998,7,9362,F,25,OWNER,7559,POPLATEK MESICNE,56,Breclav,south Moravia,124605,8772.0,5.0,2854.0,C,Vigente,"En curso, al dia",12792.0,12,1066.0,12792.0
6540,1995-12-31,1995,12,9366,M,23,OWNER,7562,POPLATEK TYDNE,72,Olomouc,north Moravia,226122,8994.0,4.0,9672.0,C,Vigente,"En curso, al dia",309600.0,48,6450.0,309600.0
6541,1997-08-17,1997,8,9370,M,23,OWNER,7565,POPLATEK MESICNE,59,Kromeriz,south Moravia,108871,8444.0,3.0,2595.0,C,Vigente,"En curso, al dia",153504.0,48,3198.0,153504.0
6544,1997-12-11,1997,12,9403,M,24,OWNER,7594,POPLATEK MESICNE,16,Jindrichuv Hradec,south Bohemia,93931,8427.0,1.0,1874.0,C,Vigente,"En curso, al dia",130464.0,48,2718.0,130464.0
6545,1995-12-12,1995,12,9417,M,49,OWNER,7606,POPLATEK MESICNE,21,Tabor,south Bohemia,103347,9104.0,2.0,2299.0,C,Vigente,"En curso, al dia",191880.0,60,3198.0,191880.0
6546,1995-03-27,1995,3,9418,M,48,OWNER,7607,POPLATEK MESICNE,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,A,Cerrado,Pagado sin problemas,31728.0,24,1322.0,0.0
6550,1996-05-18,1996,5,9427,F,28,OWNER,7614,POPLATEK MESICNE,62,Uherske Hradiste,south Moravia,145688,8544.0,1.0,2719.0,C,Vigente,"En curso, al dia",320592.0,48,6679.0,320592.0
6552,1998-01-08,1998,1,9450,F,55,OWNER,7632,POPLATEK MESICNE,68,Frydek - Mistek,north Moravia,228848,9893.0,4.0,5623.0,C,Vigente,"En curso, al dia",170448.0,48,3551.0,170448.0
6553,1998-01-26,1998,1,9456,F,57,OWNER,7636,POPLATEK MESICNE,40,Teplice,north Bohemia,128118,9317.0,6.0,6949.0,C,Vigente,"En curso, al dia",42384.0,12,3532.0,42384.0
6554,1997-01-29,1997,1,9457,M,20,OWNER,7637,POPLATEK MESICNE,46,Nachod,east Bohemia,112709,8369.0,2.0,2854.0,C,Vigente,"En curso, al dia",390096.0,48,8127.0,390096.0
6562,1997-03-21,1997,3,9505,M,40,OWNER,7674,POPLATEK MESICNE,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,C,Vigente,"En curso, al dia",94488.0,24,3937.0,94488.0
6568,1998-02-25,1998,2,9546,F,43,OWNER,7713,POPLATEK TYDNE,50,Svitavy,east Bohemia,102609,8187.0,5.0,2123.0,C,Vigente,"En curso, al dia",220440.0,60,3674.0,220440.0
6569,1998-05-28,1998,5,9555,F,51,OWNER,7721,POPLATEK MESICNE,13,Rakovnik,central Bohemia,53921,8598.0,3.0,1597.0,C,Vigente,"En curso, al dia",45456.0,12,3788.0,45456.0
6571,1998-05-12,1998,5,9569,F,48,OWNER,7733,POPLATEK TYDNE,19,Prachatice,south Bohemia,51428,8402.0,3.0,999.0,C,Vigente,"En curso, al dia",140064.0,24,5836.0,140064.0
6574,1997-12-20,1997,12,9582,F,56,OWNER,7745,POPLATEK MESICNE,2,Benesov,central Bohemia,88884,8507.0,2.0,2159.0,C,Vigente,"En curso, al dia",77544.0,36,2154.0,77544.0
6577,1994-03-11,1994,3,9593,F,30,OWNER,7753,POPLATEK MESICNE,74,Ostrava - mesto,north Moravia,323870,10673.0,5.0,18782.0,A,Cerrado,Pagado sin problemas,51696.0,24,2154.0,0.0
6578,1995-12-11,1995,12,9606,M,49,OWNER,7765,POPLATEK TYDNE,52,Usti nad Orlici,east Bohemia,139012,8363.0,3.0,2564.0,A,Cerrado,Pagado sin problemas,27984.0,12,2332.0,0.0
6580,1994-05-22,1994,5,9611,M,40,OWNER,7769,POPLATEK MESICNE,23,Cheb,west Bohemia,87419,8624.0,2.0,2879.0,A,Cerrado,Pagado sin problemas,196080.0,48,4085.0,0.0
6585,1996-10-29,1996,10,9641,M,53,OWNER,7795,POPLATEK MESICNE,64,Zlin,south Moravia,197099,9624.0,2.0,4484.0,C,Vigente,"En curso, al dia",372120.0,60,6202.0,372120.0
6589,1996-01-01,1996,1,9663,M,53,OWNER,7815,POPLATEK TYDNE,19,Prachatice,south Bohemia,51428,8402.0,3.0,999.0,A,Cerrado,Pagado sin problemas,189696.0,24,7904.0,0.0
6591,1995-02-02,1995,2,9670,M,50,OWNER,7819,POPLATEK MESICNE,38,Louny,north Bohemia,85852,8965.0,7.0,2653.0,C,Vigente,"En curso, al dia",20832.0,48,434.0,20832.0
6594,1994-09-28,1994,9,9675,F,28,OWNER,7824,POPLATEK MESICNE,60,Prostejov,south Moravia,110643,8441.0,3.0,1879.0,B,Cerrado,"Pagado, contrato terminado con deuda",189696.0,24,7904.0,189696.0
6596,1994-06-25,1994,6,9702,F,47,OWNER,7844,POPLATEK MESICNE,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,A,Cerrado,Pagado sin problemas,91584.0,24,3816.0,0.0
6598,1995-01-18,1995,1,9715,F,21,OWNER,7857,POPLATEK MESICNE,75,Prerov,north Moravia,138032,8819.0,5.0,4063.0,A,Cerrado,Pagado sin problemas,68112.0,12,5676.0,0.0
6599,1996-11-19,1996,11,9717,F,46,OWNER,7859,POPLATEK MESICNE,52,Usti nad Orlici,east Bohemia,139012,8363.0,3.0,2564.0,A,Cerrado,Pagado sin problemas,72120.0,12,6010.0,0.0
6600,1995-10-08,1995,10,9721,M,44,OWNER,7861,POPLATEK MESICNE,34,Chomutov,north Bohemia,125236,9675.0,6.0,5323.0,A,Cerrado,Pagado sin problemas,21852.0,36,607.0,0.0
6605,1997-10-14,1997,10,9755,F,47,OWNER,7890,POPLATEK MESICNE,23,Cheb,west Bohemia,87419,8624.0,2.0,2879.0,C,Vigente,"En curso, al dia",79344.0,48,1653.0,79344.0
6607,1997-10-21,1997,10,9760,M,29,OWNER,7894,POPLATEK MESICNE,27,Plzen - jih,west Bohemia,67298,8561.0,1.0,1029.0,C,Vigente,"En curso, al dia",153144.0,36,4254.0,153144.0
6612,1997-08-31,1997,8,9775,M,38,OWNER,7907,POPLATEK MESICNE,70,Karvina,north Moravia,285387,10177.0,7.0,9878.0,A,Cerrado,Pagado sin problemas,97392.0,12,8116.0,0.0
6613,1996-09-22,1996,9,9798,F,48,OWNER,7926,POPLATEK TYDNE,69,Jesenik,north Moravia,42821,8173.0,,,A,Cerrado,Pagado sin problemas,84120.0,24,3505.0,0.0
6621,1997-06-14,1997,6,9833,M,34,OWNER,7957,POPLATEK MESICNE,51,Trutnov,east Bohemia,121947,8541.0,3.0,3496.0,A,Cerrado,Pagado sin problemas,42900.0,12,3575.0,0.0
6624,1994-09-30,1994,9,9844,M,53,OWNER,7965,POPLATEK MESICNE,55,Brno - venkov,south Moravia,157042,8743.0,2.0,3659.0,A,Cerrado,Pagado sin problemas,71460.0,12,5955.0,0.0
6625,1997-09-07,1997,9,9846,F,31,OWNER,7966,POPLATEK MESICNE,54,Brno - mesto,south Moravia,387570,9897.0,2.0,18721.0,D,Vigente,"En curso, en mora",473280.0,60,7888.0,473280.0
6632,1998-04-23,1998,4,9872,F,31,OWNER,7990,POPLATEK MESICNE,9,Nymburk,central Bohemia,81344,8899.0,3.0,2987.0,C,Vigente,"En curso, al dia",144960.0,48,3020.0,144960.0
6633,1998-02-05,1998,2,9880,F,28,OWNER,7997,POPLATEK MESICNE,10,Praha - vychod,central Bohemia,92084,10124.0,1.0,3810.0,C,Vigente,"En curso, al dia",160656.0,24,6694.0,160656.0
6641,1997-09-09,1997,9,9914,M,56,OWNER,8026,POPLATEK MESICNE,36,Liberec,north Bohemia,159617,9198.0,3.0,5796.0,C,Vigente,"En curso, al dia",128268.0,36,3563.0,128268.0
6642,1994-06-05,1994,6,9915,M,31,OWNER,8027,POPLATEK TYDNE,44,Chrudim,east Bohemia,105606,8254.0,3.0,2166.0,A,Cerrado,Pagado sin problemas,77640.0,12,6470.0,0.0
6643,1998-01-18,1998,1,9929,F,31,OWNER,8038,POPLATEK MESICNE,47,Pardubice,east Bohemia,162580,9538.0,2.0,6079.0,C,Vigente,"En curso, al dia",35856.0,24,1494.0,35856.0
6644,1996-10-20,1996,10,9930,M,26,OWNER,8039,POPLATEK MESICNE,9,Nymburk,central Bohemia,81344,8899.0,3.0,2987.0,A,Cerrado,Pagado sin problemas,93600.0,24,3900.0,0.0
6645,1994-11-06,1994,11,9933,M,57,OWNER,8041,POPLATEK MESICNE,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,A,Cerrado,Pagado sin problemas,140400.0,36,3900.0,0.0
6647,1994-06-01,1994,6,9945,F,30,OWNER,8051,POPLATEK TYDNE,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,A,Cerrado,Pagado sin problemas,208320.0,48,4340.0,0.0
6650,1994-02-17,1994,2,9973,F,53,OWNER,8073,POPLATEK PO OBRATU,24,Karlovy Vary,west Bohemia,122603,8991.0,1.0,5198.0,B,Cerrado,"Pagado, contrato terminado con deuda",49320.0,12,4110.0,49320.0
6655,1997-10-17,1997,10,9987,F,48,OWNER,8085,POPLATEK MESICNE,73,Opava,north Moravia,182027,8746.0,3.0,4355.0,D,Vigente,"En curso, en mora",260400.0,60,4340.0,260400.0
6659,1996-02-20,1996,2,9995,M,40,OWNER,8092,POPLATEK MESICNE,54,Brno - mesto,south Moravia,387570,9897.0,2.0,18721.0,C,Vigente,"En curso, al dia",56100.0,60,935.0,56100.0
6660,1997-05-09,1997,5,9997,M,36,OWNER,8094,POPLATEK MESICNE,67,Bruntal,north Moravia,106054,8110.0,6.0,3244.0,C,Vigente,"En curso, al dia",220428.0,36,6123.0,220428.0
6665,1997-08-15,1997,8,10023,F,25,OWNER,8114,POPLATEK MESICNE,59,Kromeriz,south Moravia,108871,8444.0,3.0,2595.0,C,Vigente,"En curso, al dia",99300.0,60,1655.0,99300.0
6667,1996-07-15,1996,7,10040,F,30,OWNER,8127,POPLATEK MESICNE,37,Litomerice,north Bohemia,114006,9065.0,4.0,4147.0,A,Cerrado,Pagado sin problemas,155880.0,24,6495.0,0.0
6668,1994-07-30,1994,7,10043,M,33,OWNER,8129,POPLATEK MESICNE,45,Jicin,east Bohemia,77917,8390.0,2.0,2080.0,A,Cerrado,Pagado sin problemas,74736.0,36,2076.0,0.0
6675,1997-11-01,1997,11,10075,M,34,OWNER,8158,POPLATEK TYDNE,48,Rychnov nad Kneznou,east Bohemia,78955,9060.0,2.0,1655.0,C,Vigente,"En curso, al dia",238716.0,36,6631.0,238716.0
6676,1995-06-13,1995,6,10076,F,29,OWNER,8159,POPLATEK MESICNE,26,Plzen - mesto,west Bohemia,170449,10787.0,3.0,6041.0,A,Cerrado,Pagado sin problemas,29784.0,24,1241.0,0.0
6677,1997-08-12,1997,8,10090,F,18,OWNER,8169,POPLATEK MESICNE,29,Rokycany,west Bohemia,45714,8843.0,3.0,818.0,C,Vigente,"En curso, al dia",97980.0,60,1633.0,97980.0
6678,1994-05-20,1994,5,10095,F,22,OWNER,8173,POPLATEK MESICNE,11,Praha - zapad,central Bohemia,75637,9622.0,0.0,3475.0,A,Cerrado,Pagado sin problemas,80340.0,12,6695.0,0.0
6682,1998-03-30,1998,3,10159,M,60,OWNER,8225,POPLATEK MESICNE,50,Svitavy,east Bohemia,102609,8187.0,5.0,2123.0,D,Vigente,"En curso, en mora",36204.0,12,3017.0,36204.0
6686,1994-08-25,1994,8,10198,M,22,OWNER,8260,POPLATEK MESICNE,31,Tachov,west Bohemia,51313,8930.0,4.0,1328.0,A,Cerrado,Pagado sin problemas,224604.0,36,6239.0,0.0
6687,1993-09-13,1993,9,10200,F,18,OWNER,8261,POPLATEK MESICNE,13,Rakovnik,central Bohemia,53921,8598.0,3.0,1597.0,A,Cerrado,Pagado sin problemas,87840.0,24,3660.0,0.0
6688,1997-09-26,1997,9,10209,M,23,OWNER,8268,POPLATEK MESICNE,59,Kromeriz,south Moravia,108871,8444.0,3.0,2595.0,C,Vigente,"En curso, al dia",8616.0,24,359.0,8616.0
6694,1995-03-19,1995,3,10269,F,58,OWNER,8316,POPLATEK MESICNE,70,Karvina,north Moravia,285387,10177.0,7.0,9878.0,A,Cerrado,Pagado sin problemas,134784.0,24,5616.0,0.0
6695,1997-06-04,1997,6,10273,F,40,OWNER,8320,POPLATEK MESICNE,51,Trutnov,east Bohemia,121947,8541.0,3.0,3496.0,C,Vigente,"En curso, al dia",309660.0,60,5161.0,309660.0
6696,1994-05-09,1994,5,10275,F,28,OWNER,8321,POPLATEK MESICNE,77,Vsetin,north Moravia,148545,8909.0,4.0,3460.0,C,Vigente,"En curso, al dia",89040.0,60,1484.0,89040.0
6698,1996-03-10,1996,3,10282,M,19,OWNER,8327,POPLATEK TYDNE,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,C,Vigente,"En curso, al dia",247728.0,48,5161.0,247728.0
6699,1994-03-30,1994,3,10287,F,36,OWNER,8330,POPLATEK MESICNE,48,Rychnov nad Kneznou,east Bohemia,78955,9060.0,2.0,1655.0,A,Cerrado,Pagado sin problemas,7656.0,24,319.0,0.0
6704,1995-06-01,1995,6,10350,F,37,OWNER,8377,POPLATEK MESICNE,29,Rokycany,west Bohemia,45714,8843.0,3.0,818.0,C,Vigente,"En curso, al dia",417060.0,60,6951.0,417060.0
6705,1997-07-25,1997,7,10355,F,22,OWNER,8381,POPLATEK MESICNE,14,Ceske Budejovice,south Bohemia,177686,10045.0,1.0,6604.0,D,Vigente,"En curso, en mora",333648.0,48,6951.0,333648.0
6712,1995-10-14,1995,10,10382,F,33,OWNER,8405,POPLATEK MESICNE,20,Strakonice,south Bohemia,70646,8547.0,3.0,1563.0,C,Vigente,"En curso, al dia",266220.0,60,4437.0,266220.0
6715,1996-05-06,1996,5,10389,F,55,OWNER,8411,POPLATEK MESICNE,20,Strakonice,south Bohemia,70646,8547.0,3.0,1563.0,C,Vigente,"En curso, al dia",220620.0,60,3677.0,220620.0
6721,1994-01-21,1994,1,10459,F,34,OWNER,8475,POPLATEK MESICNE,4,Kladno,central Bohemia,149893,9753.0,5.0,5244.0,A,Cerrado,Pagado sin problemas,21072.0,24,878.0,0.0
6725,1995-06-23,1995,6,10475,F,50,OWNER,8489,POPLATEK MESICNE,19,Prachatice,south Bohemia,51428,8402.0,3.0,999.0,A,Cerrado,Pagado sin problemas,265320.0,36,7370.0,0.0
6726,1995-09-03,1995,9,10479,F,43,OWNER,8492,POPLATEK MESICNE,2,Benesov,central Bohemia,88884,8507.0,2.0,2159.0,C,Vigente,"En curso, al dia",85860.0,60,1431.0,85860.0
6727,1997-12-10,1997,12,10492,M,61,OWNER,8505,POPLATEK MESICNE,70,Karvina,north Moravia,285387,10177.0,7.0,9878.0,A,Cerrado,Pagado sin problemas,42840.0,12,3570.0,0.0
6729,1994-08-11,1994,8,10510,F,53,OWNER,8519,POPLATEK MESICNE,23,Cheb,west Bohemia,87419,8624.0,2.0,2879.0,A,Cerrado,Pagado sin problemas,74688.0,12,6224.0,0.0
6730,1998-02-15,1998,2,10517,F,18,OWNER,8523,POPLATEK MESICNE,54,Brno - mesto,south Moravia,387570,9897.0,2.0,18721.0,C,Vigente,"En curso, al dia",93036.0,12,7753.0,93036.0
6732,1996-09-19,1996,9,10528,F,46,OWNER,8533,POPLATEK MESICNE,47,Pardubice,east Bohemia,162580,9538.0,2.0,6079.0,C,Vigente,"En curso, al dia",174048.0,48,3626.0,174048.0
6734,1996-05-30,1996,5,10543,F,53,OWNER,8547,POPLATEK TYDNE,14,Ceske Budejovice,south Bohemia,177686,10045.0,1.0,6604.0,C,Vigente,"En curso, al dia",173016.0,36,4806.0,173016.0
6736,1994-06-14,1994,6,10555,M,63,OWNER,8558,POPLATEK PO OBRATU,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,C,Vigente,"En curso, al dia",288360.0,60,4806.0,288360.0
6737,1995-03-11,1995,3,10563,M,49,OWNER,8564,POPLATEK MESICNE,68,Frydek - Mistek,north Moravia,228848,9893.0,4.0,5623.0,A,Cerrado,Pagado sin problemas,76680.0,24,3195.0,0.0
