id_cliente,sexo,fecha_nacimiento,edad_corte,tipo_disposicion,etiqueta_buen_pagador,id_distrito,nombre_distrito,region,poblacion,salario_promedio,tasa_desempleo,tasa_criminalidad,tiene_prestamo,id_prestamo,monto_prestamo,plazo_prestamo,cuota_mensual_prestamo,estado_prestamo,condicion_prestamo,total_ordenes_activas,monto_total_ordenes_mensual,monto_promedio_orden,total_transacciones,total_depositos,total_retiros,saldo_promedio,saldo_minimo,saldo_maximo
4336,F,1969-08-02,29,OWNER,,19,Prachatice,south Bohemia,51428,8402.0,3.0,999.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,5510.0,2755.0,471,1214026.0,1163631.0,33842.157112,200.0,58133.0
4337,M,1966-04-21,32,OWNER,,48,Rychnov nad Kneznou,east Bohemia,78955,9060.0,2.0,1655.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,3483.0,3483.0,298,1573496.0,1562476.0,42595.744966,600.0,159777.0
4338,M,1944-10-25,54,OWNER,,30,Sokolov,west Bohemia,94812,9650.0,3.0,2985.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,7868.0,7868.0,317,755011.0,725093.0,22538.157728,700.0,44435.0
4339,F,1977-09-15,21,OWNER,,59,Kromeriz,south Moravia,108871,8444.0,3.0,2595.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,155,658719.0,608945.0,49387.529032,500.0,81784.0
4340,F,1949-07-18,49,OWNER,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,6517.0,3258.5,209,1332883.0,1307412.0,61405.234449,500.0,144146.0
4341,M,1964-05-01,34,OWNER,,76,Sumperk,north Moravia,127369,8369.0,5.0,3736.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,6435.0,6435.0,65,236397.0,201385.0,35267.36923,300.0,57370.0
4342,F,1918-04-07,80,OWNER,,63,Vyskov,south Moravia,86513,8288.0,4.0,1562.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,3257.0,3257.0,273,315816.0,283691.0,23877.604395,700.0,36167.0
4343,F,1929-08-09,69,OWNER,,27,Plzen - jih,west Bohemia,67298,8561.0,1.0,1029.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,1537.0,1537.0,349,434746.0,383905.0,38780.633237,1100.0,60111.0
4344,M,1925-06-15,73,OWNER,,54,Brno - mesto,south Moravia,387570,9897.0,2.0,18721.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,1794.0,1794.0,216,251179.0,210443.0,35807.587962,700.0,50751.0
4345,F,1974-09-29,24,OWNER,,18,Pisek,south Bohemia,70699,8968.0,3.0,1740.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,152,1146683.0,1068525.0,61971.236842,600.0,161020.0
4346,F,1973-09-20,25,OWNER,,3,Beroun,central Bohemia,75232,8980.0,2.0,2824.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,7883.0,7883.0,71,312737.0,239580.0,47022.873239,600.0,73161.0
4347,F,1926-06-20,72,OWNER,,54,Brno - mesto,south Moravia,387570,9897.0,2.0,18721.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,3893.0,3893.0,305,423545.0,378823.0,27751.790163,500.0,48952.0
4348,F,1978-04-17,20,OWNER,,3,Beroun,central Bohemia,75232,8980.0,2.0,2824.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,3,5482.0,1827.333333,233,893531.0,842136.0,25728.098712,600.0,68673.0
4349,F,1959-08-22,39,OWNER,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,143,264348.0,194565.0,43360.06993,900.0,73483.0
4350,M,1966-08-20,32,DISPONENT,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
4352,M,1971-07-24,27,OWNER,,72,Olomouc,north Moravia,226122,8994.0,4.0,9672.0,1,5706.0,161496.0,36.0,4486.0,C,Vigente,2,7610.0,3805.0,352,1321563.0,1282513.0,44887.122159,500.0,113866.0
4353,F,1979-09-19,19,OWNER,,28,Plzen - sever,west Bohemia,72541,8594.0,2.0,1580.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,6366.0,3183.0,442,1516854.0,1410058.0,54205.753393,600.0,112549.0
4354,M,1986-08-13,12,DISPONENT,,28,Plzen - sever,west Bohemia,72541,8594.0,2.0,1580.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
4355,F,1938-12-29,60,OWNER,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,2635.0,1317.5,67,65800.0,44315.0,20337.358208,700.0,26590.0
4358,M,1942-10-24,56,OWNER,,70,Karvina,north Moravia,285387,10177.0,7.0,9878.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,4,8167.0,2041.75,397,836506.0,760783.0,46053.921914,700.0,85557.0
4359,M,1950-08-02,48,OWNER,,64,Zlin,south Moravia,197099,9624.0,2.0,4484.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,6174.0,3087.0,422,670413.0,655425.0,24074.682464,200.0,43544.0
4360,F,1965-07-10,33,OWNER,,19,Prachatice,south Bohemia,51428,8402.0,3.0,999.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,4,8564.0,2141.0,216,975907.0,891933.0,59503.861111,500.0,126282.0
4361,M,1955-05-04,43,OWNER,,46,Nachod,east Bohemia,112709,8369.0,2.0,2854.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,3781.0,3781.0,137,296361.0,265697.0,26776.883211,300.0,43560.0
4362,M,1943-09-16,55,OWNER,,50,Svitavy,east Bohemia,102609,8187.0,5.0,2123.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,13,29300.0,5400.0,20338.461538,600.0,27600.0
4363,F,1951-07-01,47,DISPONENT,,50,Svitavy,east Bohemia,102609,8187.0,5.0,2123.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
4364,M,1977-12-05,21,OWNER,,22,Domazlice,west Bohemia,58400,8620.0,1.0,1089.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,3,3243.0,1081.0,475,1132145.0,1040131.0,66958.547368,1100.0,119982.0
4365,M,1961-05-12,37,OWNER,,10,Praha - vychod,central Bohemia,92084,10124.0,1.0,3810.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,9638.0,4819.0,414,1212771.0,1117514.0,49863.393719,700.0,97077.0
4367,M,1982-03-30,16,OWNER,,14,Ceske Budejovice,south Bohemia,177686,10045.0,1.0,6604.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,110,124689.0,98350.0,23552.6,1000.0,70351.0
4368,F,1977-10-21,21,OWNER,,32,Ceska Lipa,north Bohemia,105058,9272.0,3.0,4340.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,5319.0,5319.0,258,471783.0,450662.0,24268.360465,400.0,41904.0
4369,M,1965-06-15,33,OWNER,,53,Blansko,south Moravia,107911,8240.0,3.0,1850.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,11984.0,5992.0,305,1367881.0,1332630.0,36978.337704,500.0,133648.0
4370,M,1939-06-28,59,OWNER,,59,Kromeriz,south Moravia,108871,8444.0,3.0,2595.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,2595.0,1297.5,284,225886.0,211335.0,23239.070422,600.0,32881.0
4371,M,1968-12-12,30,OWNER,,32,Ceska Lipa,north Bohemia,105058,9272.0,3.0,4340.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,11953.0,11953.0,188,1019171.0,1002554.0,36961.835106,800.0,125523.0
4372,M,1933-10-11,65,OWNER,,3,Beroun,central Bohemia,75232,8980.0,2.0,2824.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,2011.0,1005.5,314,367276.0,349439.0,21372.643312,300.0,35976.0
4373,M,1951-12-20,47,OWNER,,51,Trutnov,east Bohemia,121947,8541.0,3.0,3496.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,8224.0,4112.0,164,379898.0,344015.0,33945.493902,900.0,50048.0
4376,M,1954-03-05,44,OWNER,,70,Karvina,north Moravia,285387,10177.0,7.0,9878.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,3,3323.0,1107.666666,284,663551.0,602735.0,54836.186619,400.0,78861.0
4377,M,1978-01-31,20,OWNER,,48,Rychnov nad Kneznou,east Bohemia,78955,9060.0,2.0,1655.0,1,5713.0,158760.0,60.0,2646.0,C,Vigente,4,13650.0,3412.5,530,1165275.0,1138212.0,22880.637735,900.0,59898.0
4380,M,1931-05-13,67,OWNER,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,3407.0,3407.0,170,215717.0,162337.0,39049.641176,800.0,56579.0
4381,M,1959-01-25,39,OWNER,,56,Breclav,south Moravia,124605,8772.0,5.0,2854.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,2544.0,2544.0,107,512679.0,422965.0,30526.373831,800.0,103318.0
4382,M,1980-10-20,18,OWNER,,18,Pisek,south Bohemia,70699,8968.0,3.0,1740.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,7836.0,3918.0,143,318014.0,267355.0,34579.405594,200.0,59987.0
4383,M,1963-08-01,35,OWNER,,21,Tabor,south Bohemia,103347,9104.0,2.0,2299.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,4851.0,4851.0,101,1073506.0,975500.0,68017.683168,1000.0,140307.0
4384,F,1973-01-12,25,OWNER,,10,Praha - vychod,central Bohemia,92084,10124.0,1.0,3810.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,2538.0,1269.0,115,99516.0,83683.0,19065.634782,600.0,32245.0
4385,F,1972-10-02,26,OWNER,,21,Tabor,south Bohemia,103347,9104.0,2.0,2299.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,3,6515.0,2171.666666,428,750801.0,686955.0,44459.820093,700.0,82567.0
4386,F,1945-12-27,53,OWNER,True,53,Blansko,south Moravia,107911,8240.0,3.0,1850.0,1,5718.0,14028.0,12.0,1169.0,A,Cerrado,3,6265.0,2088.333333,280,680593.0,606267.0,57448.371428,400.0,88924.0
4387,M,1946-02-18,52,OWNER,,52,Usti nad Orlici,east Bohemia,139012,8363.0,3.0,2564.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,14417.0,14417.0,202,1316923.0,1225087.0,51904.316831,500.0,109538.0
4388,F,1936-09-16,62,OWNER,,4,Kladno,central Bohemia,149893,9753.0,5.0,5244.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,3358.0,3358.0,102,117575.0,99762.0,17559.794117,200.0,26118.0
4389,F,1926-07-01,72,OWNER,,10,Praha - vychod,central Bohemia,92084,10124.0,1.0,3810.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,2040.0,2040.0,314,406094.0,381785.0,21961.681528,300.0,50263.0
4390,F,1972-04-29,26,OWNER,,7,Melnik,central Bohemia,94725,9920.0,2.0,4289.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,2163.0,2163.0,226,162750.0,135156.0,20309.88938,600.0,27921.0
4393,F,1941-09-11,57,OWNER,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,47,59600.0,27800.0,26282.978723,300.0,36700.0
4394,F,1975-12-30,23,OWNER,,64,Zlin,south Moravia,197099,9624.0,2.0,4484.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,2304.0,2304.0,323,244625.0,223326.0,18616.780185,1000.0,26831.0
4395,F,1958-05-16,40,OWNER,,36,Liberec,north Bohemia,159617,9198.0,3.0,5796.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,9672.0,4836.0,196,521000.0,497247.0,30842.107142,300.0,53745.0
4396,F,1974-11-07,24,OWNER,,63,Vyskov,south Moravia,86513,8288.0,4.0,1562.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,6037.0,3018.5,327,2041798.0,1964801.0,69206.522935,1100.0,141521.0
4397,M,1973-11-26,25,DISPONENT,,63,Vyskov,south Moravia,86513,8288.0,4.0,1562.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
4398,M,1958-07-23,40,OWNER,,77,Vsetin,north Moravia,148545,8909.0,4.0,3460.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,5842.0,5842.0,158,314885.0,292745.0,38603.462025,600.0,57335.0
4399,F,1967-11-20,31,OWNER,,61,Trebic,south Moravia,117897,8814.0,5.0,2112.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,3,2469.0,823.0,235,168237.0,129728.0,27590.446808,900.0,39033.0
4400,F,1959-08-29,39,OWNER,,54,Brno - mesto,south Moravia,387570,9897.0,2.0,18721.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,6472.0,3236.0,455,1356437.0,1311766.0,42031.270329,600.0,69428.0
4401,M,1968-07-20,30,OWNER,,8,Mlada Boleslav,central Bohemia,112065,11277.0,1.0,5179.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,7858.0,7858.0,322,759920.0,720308.0,43229.649068,1100.0,67897.0
4402,M,1929-04-11,69,OWNER,,23,Cheb,west Bohemia,87419,8624.0,2.0,2879.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,2728.0,2728.0,341,364208.0,324123.0,28643.178885,800.0,48336.0
4403,F,1938-10-19,60,OWNER,,36,Liberec,north Bohemia,159617,9198.0,3.0,5796.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,3005.0,3005.0,107,136741.0,115515.0,20157.626168,900.0,29189.0
4404,F,1951-04-09,47,OWNER,,31,Tachov,west Bohemia,51313,8930.0,4.0,1328.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,5336.0,2668.0,377,1357582.0,1276029.0,46309.456233,900.0,82471.0
4405,F,1959-04-17,39,OWNER,,47,Pardubice,east Bohemia,162580,9538.0,2.0,6079.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,6946.0,6946.0,391,1502796.0,1399860.0,68182.140664,700.0,136625.0
4406,M,1954-11-01,44,OWNER,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,3,6996.0,2332.0,251,610037.0,571786.0,29768.095617,900.0,55884.0
4407,M,1975-07-06,23,OWNER,,70,Karvina,north Moravia,285387,10177.0,7.0,9878.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,299,369951.0,302865.0,24839.38127,900.0,86482.0
4408,M,1923-05-19,75,OWNER,,62,Uherske Hradiste,south Moravia,145688,8544.0,1.0,2719.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,1533.0,1533.0,60,85928.0,50480.0,27596.516666,1000.0,38640.0
4409,F,1928-01-22,70,DISPONENT,,62,Uherske Hradiste,south Moravia,145688,8544.0,1.0,2719.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
4410,F,1976-01-12,22,OWNER,,24,Karlovy Vary,west Bohemia,122603,8991.0,1.0,5198.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,118,117583.0,95770.0,23663.313559,600.0,51537.0
4411,M,1950-01-02,48,OWNER,,54,Brno - mesto,south Moravia,387570,9897.0,2.0,18721.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,4,7694.0,1923.5,179,368660.0,280162.0,44690.083798,900.0,88956.0
4412,F,1952-11-26,46,DISPONENT,,54,Brno - mesto,south Moravia,387570,9897.0,2.0,18721.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
4413,M,1977-05-04,21,OWNER,,74,Ostrava - mesto,north Moravia,323870,10673.0,5.0,18782.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,346,405653.0,352885.0,24576.991329,900.0,84771.0
4414,M,1933-06-19,65,OWNER,,50,Svitavy,east Bohemia,102609,8187.0,5.0,2123.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,3310.0,3310.0,152,177101.0,148430.0,19765.769736,800.0,32721.0
4415,M,1977-07-09,21,OWNER,,4,Kladno,central Bohemia,149893,9753.0,5.0,5244.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,84,412105.0,314010.0,57793.119047,600.0,98612.0
4416,M,1970-12-25,28,OWNER,,67,Bruntal,north Moravia,106054,8110.0,6.0,3244.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,7862.0,7862.0,294,1357874.0,1311827.0,58117.057823,400.0,96990.0
4417,M,1976-04-24,22,OWNER,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,1,5719.0,271584.0,48.0,5658.0,C,Vigente,1,5658.0,5658.0,198,1265606.0,1192260.0,66368.984848,800.0,115113.0
4418,M,1970-05-19,28,OWNER,,28,Plzen - sever,west Bohemia,72541,8594.0,2.0,1580.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,3,10211.0,3403.666666,63,300968.0,268671.0,42884.841269,800.0,110698.0
4420,M,1957-05-06,41,OWNER,,55,Brno - venkov,south Moravia,157042,8743.0,2.0,3659.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,2975.0,2975.0,320,355646.0,339115.0,20139.821875,700.0,33865.0
4421,F,1944-06-27,54,OWNER,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,30,46600.0,27100.0,26743.333333,600.0,37200.0
4422,F,1943-07-31,55,OWNER,,76,Sumperk,north Moravia,127369,8369.0,5.0,3736.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,3,5442.0,1814.0,430,557265.0,538677.0,20623.930232,1100.0,40573.0
4423,M,1918-05-24,80,OWNER,,27,Plzen - jih,west Bohemia,67298,8561.0,1.0,1029.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,2961.0,2961.0,307,303957.0,280573.0,23208.70684,400.0,35580.0
4424,M,1933-05-06,65,OWNER,,21,Tabor,south Bohemia,103347,9104.0,2.0,2299.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,2777.0,2777.0,61,69182.0,56427.0,15209.852459,1000.0,20839.0
4425,F,1936-10-15,62,DISPONENT,,21,Tabor,south Bohemia,103347,9104.0,2.0,2299.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
4426,F,1969-09-13,29,OWNER,,26,Plzen - mesto,west Bohemia,170449,10787.0,3.0,6041.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,5345.0,2672.5,216,720720.0,623380.0,62907.046296,1100.0,99670.0
4427,M,1940-11-03,58,OWNER,,30,Sokolov,west Bohemia,94812,9650.0,3.0,2985.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,1939.0,1939.0,193,141430.0,125644.0,26625.77202,1100.0,31855.0
4428,M,1954-03-09,44,OWNER,True,38,Louny,north Bohemia,85852,8965.0,7.0,2653.0,1,5723.0,23628.0,12.0,1969.0,A,Cerrado,2,11472.0,5736.0,570,3515151.0,3426594.0,67867.254385,1000.0,157161.0
4429,M,1945-04-02,53,OWNER,,64,Zlin,south Moravia,197099,9624.0,2.0,4484.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,7824.0,7824.0,435,3484758.0,3452102.0,55730.282758,700.0,126803.0
4430,F,1938-06-27,60,DISPONENT,,64,Zlin,south Moravia,197099,9624.0,2.0,4484.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
4431,M,1930-09-30,68,OWNER,,58,Jihlava,south Moravia,109164,8757.0,3.0,2212.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,3319.0,3319.0,135,152210.0,136829.0,15838.681481,1100.0,25266.0
4432,F,1964-03-14,34,OWNER,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,2283.0,2283.0,186,136171.0,121272.0,14103.973118,400.0,20477.0
4433,M,1968-02-22,30,OWNER,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,1,5724.0,316140.0,60.0,5269.0,D,Vigente,1,5269.0,5269.0,414,797560.0,803265.0,9629.374396,-15009.0,39616.0
4434,M,1964-03-29,34,OWNER,,64,Zlin,south Moravia,197099,9624.0,2.0,4484.0,1,5725.0,444864.0,48.0,9268.0,C,Vigente,3,18285.0,6095.0,299,852095.0,808332.0,32884.160535,800.0,63172.0
4435,F,1965-10-30,33,DISPONENT,,64,Zlin,south Moravia,197099,9624.0,2.0,4484.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
4436,M,1920-04-28,78,OWNER,,27,Plzen - jih,west Bohemia,67298,8561.0,1.0,1029.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,3500.0,1750.0,189,201102.0,170975.0,22581.142857,1000.0,33968.0
4437,F,1961-10-26,37,OWNER,,70,Karvina,north Moravia,285387,10177.0,7.0,9878.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,7797.0,7797.0,125,501621.0,428836.0,43211.728,400.0,77589.0
4438,M,1957-12-04,41,DISPONENT,,70,Karvina,north Moravia,285387,10177.0,7.0,9878.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
4439,M,1975-03-25,23,OWNER,,70,Karvina,north Moravia,285387,10177.0,7.0,9878.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,2761.0,2761.0,369,500511.0,414132.0,38579.482384,200.0,89720.0
4440,M,1948-12-26,50,OWNER,,33,Decin,north Bohemia,133777,8705.0,6.0,4650.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,3114.0,3114.0,373,1644530.0,1584165.0,59459.375335,1000.0,99595.0
4441,F,1943-10-07,55,DISPONENT,,33,Decin,north Bohemia,133777,8705.0,6.0,4650.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
4442,F,1921-04-29,77,OWNER,,23,Cheb,west Bohemia,87419,8624.0,2.0,2879.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,3365.0,3365.0,299,395293.0,368625.0,22543.331103,1100.0,37179.0
4444,M,1969-03-28,29,OWNER,,77,Vsetin,north Moravia,148545,8909.0,4.0,3460.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,2054.0,2054.0,70,54376.0,36302.0,14811.185714,1100.0,20059.0
4445,F,1964-04-14,34,DISPONENT,,77,Vsetin,north Moravia,148545,8909.0,4.0,3460.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
4446,F,1950-10-11,48,OWNER,,71,Novy Jicin,north Moravia,161227,8678.0,6.0,4980.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,5106.0,5106.0,335,837377.0,756983.0,46188.620895,900.0,88719.0
4447,M,1957-08-16,41,DISPONENT,,71,Novy Jicin,north Moravia,161227,8678.0,6.0,4980.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
4448,F,1942-05-02,56,OWNER,,72,Olomouc,north Moravia,226122,8994.0,4.0,9672.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,309,1047371.0,1017655.0,44336.987055,1100.0,64955.0
4449,M,1949-11-08,49,OWNER,,8,Mlada Boleslav,central Bohemia,112065,11277.0,1.0,5179.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,4610.0,4610.0,195,1194594.0,1109090.0,45001.158974,-1484.0,141170.0
4450,F,1949-01-05,49,OWNER,,67,Bruntal,north Moravia,106054,8110.0,6.0,3244.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,4514.0,4514.0,112,670212.0,611954.0,63301.482142,900.0,135681.0
4451,F,1927-10-19,71,OWNER,,50,Svitavy,east Bohemia,102609,8187.0,5.0,2123.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,3267.0,3267.0,349,464332.0,438137.0,23190.09169,400.0,35880.0
4452,F,1924-06-08,74,OWNER,,70,Karvina,north Moravia,285387,10177.0,7.0,9878.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,3263.0,3263.0,82,99855.0,71933.0,22332.804878,500.0,32026.0
4453,F,1976-05-29,22,OWNER,,61,Trebic,south Moravia,117897,8814.0,5.0,2112.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,8992.0,8992.0,416,1340184.0,1240742.0,54516.245192,1000.0,123810.0
4454,M,1976-02-09,22,DISPONENT,,61,Trebic,south Moravia,117897,8814.0,5.0,2112.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
4455,M,1976-07-29,22,OWNER,,70,Karvina,north Moravia,285387,10177.0,7.0,9878.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,4492.0,4492.0,175,414063.0,357867.0,45371.828571,1100.0,72747.0
4456,M,1936-10-23,62,OWNER,,30,Sokolov,west Bohemia,94812,9650.0,3.0,2985.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,8101.0,8101.0,115,306440.0,284357.0,28336.252173,700.0,49197.0
4457,M,1943-01-17,55,OWNER,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,4714.0,2357.0,176,733879.0,681481.0,51449.204545,800.0,83637.0
4458,F,1950-12-23,48,OWNER,,22,Domazlice,west Bohemia,58400,8620.0,1.0,1089.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,2,5932.0,2966.0,432,980977.0,913213.0,32054.458333,900.0,73444.0
4459,F,1962-05-21,36,OWNER,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,64,50847.0,28500.0,18253.109375,900.0,24399.0
4460,M,1957-02-24,41,DISPONENT,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,0,0.0,,0,0.0,0.0,,,
4461,F,1957-04-22,41,OWNER,,54,Brno - mesto,south Moravia,387570,9897.0,2.0,18721.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,7085.0,7085.0,368,1374696.0,1365105.0,37033.872282,600.0,69373.0
4462,M,1977-09-13,21,OWNER,,1,Hl.m. Praha,Prague,1204953,12541.0,0.0,85677.0,0,,0.0,,0.0,Sin Prestamo,Sin Prestamo,1,5230.0,5230.0,104,418904.0,348660.0,45377.528846,800.0,75449.0
